addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
경기도 가평군 보납로 73 더스테이,,31,,B02,B0201,B02010100,1871302,32,20131216222013,http://tong.visitkorea.or.kr/cms/resource/39/2993039_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2993039_image3_1.jpg,Type1,127.5187446955,37.8319693258,6,20230901153532,1,031-581-5711,더 스테이호텔[한국관광 품질인증/Korea Quality],12411
경상북도 봉화군 소천면 소천로 1239-52,,35,,B02,B0201,B02010700,2685089,32,20201124184139,,,,129.0037150365,36.9430332695,6,20231027151740,8,,더 온새미로 펜션,36266
경상북도 경주시 엑스포로 45,,35,,B02,B0201,B02010100,143006,32,20030127090000,http://tong.visitkorea.or.kr/cms/resource/46/1337346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1337346_image3_1.jpg,Type3,129.2917023695,35.8396308748,6,20230328131957,2,054-745-8100,더 케이 호텔 경주,38116
경상북도 청도군 각남면 구곡1길 66-32,,35,,B02,B0201,B02010700,2692190,32,20201207182215,,,,128.6681627264,35.6373698403,,20201228202114,20,,더 포레 관광펜션,38321
서울특별시 중구 소공로 119,(태평로2가),1,,B02,B0201,B02010100,142725,32,20030807090000,,,,126.9780822232,37.5646794550,6,20230711105741,24,02-771-2200,더 플라자 (THE PLAZA),04525
전라북도 전주시 완산구 은행로 68-15,(교동),37,,B02,B0201,B02011600,2531409,32,20180113002900,http://tong.visitkorea.or.kr/cms/resource/68/2556468_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2556468_image3_1.jpg,Type3,127.1524030760,35.8136866592,6,20230413070031,12,010-2189-4002,더 한옥[한국관광 품질인증/Korea Quality],55044
강원특별자치도 평창군 봉평면 흥정계곡길 234,,32,,B02,B0201,B02010700,2801433,32,20211217224113,http://tong.visitkorea.or.kr/cms/resource/06/2801406_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2801406_image2_1.jpg,Type3,128.3429618269,37.6372712595,6,20230702181521,15,,더 휴,25300
경기도 양평군 강하면 강남로 489,,31,,A02,A0202,A02020200,2662318,32,20200707001251,,,,127.4382031674,37.5058140636,6,20230911160722,19,031-771-0001,더 힐하우스 호텔 양평,12575
제주특별자치도 제주시 애월읍 상가북2길 14-3,,39,,B02,B0201,B02010700,2406368,32,20160830193345,,,,126.3414706408,33.4504856947,6,20231010154708,4,010-2667-4735,더럭펜션,63036
서울특별시 서초구 강남대로107길 6,(잠원동),1,,B02,B0201,B02010100,984650,32,20100324222552,http://tong.visitkorea.or.kr/cms/resource/62/2503562_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2503562_image2_1.jpg,Type3,127.0180965434,37.5187882827,6,20231026142637,15,02-6710-1100,더리버사이드 호텔,06524
충청북도 청주시 상당구 옥화2길 13-29,,33,,B02,B0201,B02011000,2946378,32,20230130153322,,,,127.7032932742,36.6190016858,6,20230131142008,10,,더리버에스 풀빌라(The River. S),28201
강원특별자치도 평창군 대관령면 송천3길 10,(횡계리),32,,B02,B0201,B02010100,2757748,32,20211015221813,http://tong.visitkorea.or.kr/cms/resource/83/2762983_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2762983_image2_1.jpg,Type3,128.7111331341,37.6714188107,6,20230702183340,15,,더마루,25343
서울특별시 중구 장충단로8길 11-12,(장충동1가) 1층,1,,B02,B0201,B02011100,2576342,32,20181211185603,http://tong.visitkorea.or.kr/cms/resource/65/2575965_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2575965_image2_1.jpg,Type3,127.0073907279,37.5624163549,,20210527010607,24,010-9291-9961,더메이 포레스트빌,04614
서울특별시 서대문구 성산로7길 11,(연희동),1,,B02,B0201,B02011100,2569138,32,20181123182049,http://tong.visitkorea.or.kr/cms/resource/63/2566963_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2566963_image2_1.jpg,Type3,126.9191652788,37.5679474641,,20200427222144,14,010-3086-9961,더메이하우스,03706
전라북도 전주시 덕진구 기린대로 800,(팔복동1가),37,,B02,B0201,B02010100,2783770,32,20211130224726,http://tong.visitkorea.or.kr/cms/resource/91/2783791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2783791_image2_1.jpg,Type3,127.0957069152,35.8598887519,6,20230222160555,12,,더메이호텔,54843
경상남도 양산시 원동면 장선2길 53,,36,,B02,B0201,B02010700,138789,32,20060411090000,,,,128.9955961892,35.4995636409,6,20230821163226,10,055-387-5757,더밸리펜션(아트인더밸리),50500
충청북도 충주시 호암대로 8,(호암동),33,,B02,B0201,B02010100,142839,32,20030807090000,http://tong.visitkorea.or.kr/cms/resource/27/1848227_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1848227_image3_1.jpg,Type3,127.9268136349,36.9590806079,6,20230602154058,11,043-848-9900,더베이스,27480
강원특별자치도 강릉시 옥천로62번길 19,,32,,B02,B0201,B02010100,2595938,32,20190410012826,http://tong.visitkorea.or.kr/cms/resource/02/2596102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2596102_image2_1.jpg,Type3,128.8995078373,37.7615120471,6,20230702185421,1,010-4752-2095,더뷰티호텔,25551
경상남도 남해군 서면 남서대로 1477,,36,,B02,B0201,B02010700,2582171,32,20181224203459,,,,127.8351025150,34.7964605849,,20200506180725,5,010-3512-1151,더뷰펜션(더뷰1151),52410
경상남도 통영시 중앙시장4길 6-27,,36,,B02,B0201,B02011100,2575933,32,20181211000717,,,,128.4265801864,34.8452294501,6,20221101172959,17,0507-1316-5433,더뷰호스텔,53052
강원특별자치도 삼척시 용화길 27-66 W펜션,,32,,B02,B0201,B02010700,2950340,32,20230217163251,http://tong.visitkorea.or.kr/cms/resource/12/3043412_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3043412_image3_1.jpg,Type1,129.3001141884,37.2913296315,6,20231207152316,4,033-574-4343,더블유펜션[한국관광 품질인증/Korea Quality],25938
전라북도 부안군 변산면 변산해변로 799-47,더블힐링펜션 4층,37,,B02,B0201,B02010700,2570435,32,20181128013440,http://tong.visitkorea.or.kr/cms/resource/27/2568227_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2568227_image2_1.jpg,Type3,126.5161746257,35.6677507252,,20200427222109,6,010-9916-4012,더블힐링펜션,56342
전라북도 군산시 서래내길 39,(경암동),37,,B02,B0201,B02010900,2569522,32,20181126183127,,,,126.7252146856,35.9780105740,6,20230912111848,2,063-445-7970,더샾모텔,54037
제주특별자치도 서귀포시 표선면 세성로 67-2,,39,,B02,B0201,B02010700,2751860,32,20210930185654,http://tong.visitkorea.or.kr/cms/resource/79/2751879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2751879_image2_1.jpg,Type3,126.8037086578,33.3121805593,6,20231024144651,3,,더쉼팡스파앤풀빌라,63625
경상북도 안동시 예일길 22-10,,35,,B02,B0201,B02011100,2696352,32,20201210225036,,,,128.7195601552,36.5508088095,6,20230516145951,11,,더스터닝,36747
대구광역시 북구 학정로9길 12 (태전동),호텔더스테이낭만태전점,,,B02,B0201,B02010900,3044529,32,20231118145133,,,,128.5477350780,35.9147557036,6,20231218104603,,010-4537-9957,더스테이호텔 낭만 태전점,41468
경상북도 영덕군 강구면 영덕대게로 577,,35,,B02,B0201,B02010700,2015506,32,20150710195200,http://tong.visitkorea.or.kr/cms/resource/56/2015456_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2015456_image2_1.jpg,Type3,129.4144977328,36.3933621979,6,20231010165401,12,054-734-3080,더스트림 펜션,36453
부산광역시 수영구 민락수변로7번길 20,(민락동),6,,B02,B0201,B02010900,706836,32,20090317193111,http://tong.visitkorea.or.kr/cms/resource/49/709849_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/709849_image3_1.jpg,Type3,129.1248277550,35.1553518905,6,20221227183754,12,051-751-7891,더엠모텔,48283
부산광역시 수영구 민락수변로 9,(민락동),6,,B02,B0201,B02011100,2699332,32,20201217025944,,,,129.1241833736,35.1550991290,,20201223230124,12,,더웨이브,48283
인천광역시 중구 용유서로 379,,2,,A02,A0202,A02020200,2721496,32,20210616220349,http://tong.visitkorea.or.kr/cms/resource/72/2721672_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2721672_image2_1.jpg,Type3,126.3711713261,37.4511819177,6,20230418135954,10,,더위크앤리조트 (THE WEEK & RESORT),22383
충청남도 아산시 도고면 기곡로62번길 6-8,,34,,B02,B0201,B02010500,2769724,32,20211108212116,http://tong.visitkorea.or.kr/cms/resource/96/2770496_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2770496_image2_1.jpg,Type3,126.8881931869,36.7612263701,6,20230426154807,9,,더위트도고(더위트도고콘도),31551
강원특별자치도 춘천시 중앙로 193 더잭슨나인스호텔,(근화동),32,,B02,B0201,B02010100,2804265,32,20221230183254,http://tong.visitkorea.or.kr/cms/resource/21/2803021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2803021_image3_1.jpg,Type3,127.7141506657,37.8738097495,6,20230702181609,13,033-253-0000,더잭슨나인스호텔[한국관광 품질인증/Korea Quality],24360
충청북도 제천시 덕산면 월악산로 712,,33,,B02,B0201,B02010700,949690,32,20100212021346,,,,128.1499544349,36.8727585388,6,20230613163207,7,043-646-8084,더존펜션,27225
광주광역시 광산구 임방울대로826번길 60-37,(월계동),5,,B02,B0201,B02010100,2701100,32,20201224191319,http://tong.visitkorea.or.kr/cms/resource/97/2698397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2698397_image3_1.jpg,Type3,126.8476620922,35.2159575548,,20230413040427,1,062-973-6699,더존호텔,62277
광주광역시 광산구 임방울대로826번길 60-37,(월계동),5,,B02,B0201,B02010100,2701032,32,20201224012834,http://tong.visitkorea.or.kr/cms/resource/44/2698344_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2698344_image3_1.jpg,Type3,126.8476620922,35.2159575548,,20230425132007,1,062-973-6699,더존호텔A,62277
강원특별자치도 속초시 설악산로 470-7,,32,,B02,B0201,B02010500,136077,32,20031222090000,http://tong.visitkorea.or.kr/cms/resource/15/709715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/709715_image3_1.jpg,Type3,128.5549097685,38.1664916893,6,20230726094400,5,033-639-8100,더케이설악산가족호텔,24904
강원특별자치도 평창군 방림면 서동로 1343,,32,,B02,B0201,B02010700,2799455,32,20211216002539,http://tong.visitkorea.or.kr/cms/resource/09/2799409_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/09/2799409_image2_1.JPG,Type3,128.3947745860,37.4262160853,6,20230702181121,15,,더파머스,25365
부산광역시 수영구 광남로 151,(광안동),6,,B02,B0201,B02011100,2531399,32,20180112233514,http://tong.visitkorea.or.kr/cms/resource/59/2557359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2557359_image3_1.jpg,Type3,129.1177811592,35.1548434836,6,20230309141251,12,010-5822-3755,더파크 게스트하우스(The Park Guesthouse)[한국관광 품질인증/Korea Quality],48299
서울특별시 강서구 마곡동로4길 23 루체브릿지,,1,,B02,B0201,B02010100,2528110,32,20180103233627,http://tong.visitkorea.or.kr/cms/resource/64/2529164_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2529164_image3_1.jpg,Type3,126.8362119654,37.5596969407,6,20230413035348,4,02-2600-8300,더퍼스트스테이 호텔 ,07803
강원특별자치도 양양군 강현면 동해대로 3411,,32,,B02,B0201,B02010700,2913633,32,20221107191714,http://tong.visitkorea.or.kr/cms/resource/10/2920310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2920310_image3_1.jpg,Type3,128.6124858594,38.1420178776,6,20230702182502,7,,더퍼피즈블루오션,25003
부산광역시 해운대구 해운대해변로197번길 12,,6,,B02,B0201,B02010900,2754601,32,20211007224107,http://tong.visitkorea.or.kr/cms/resource/16/2754616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2754616_image2_1.jpg,Type3,129.1531418525,35.1592408683,6,20230118172001,16,,더펫텔프리미엄스위트,48093
부산광역시 동구 중앙대로180번길 16-8,,6,,B02,B0201,B02010100,2814163,32,20220318152826,http://tong.visitkorea.or.kr/cms/resource/12/2812912_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2812912_image2_1.jpg,Type3,129.0402418404,35.1124412436,6,20230601151032,5,051-936-1123,더포트호텔[한국관광 품질인증/Korea Quality],48822
대구광역시 중구 서성로16길 46-5,,4,,B02,B0201,B02010700,2384350,32,20160519222532,http://tong.visitkorea.or.kr/cms/resource/48/2384348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2384348_image2_1.jpg,Type3,128.5901741636,35.8730750953,6,20230531173233,8,010-9635-0053,더한옥&스파,41919
강원특별자치도 평창군 봉평면 태기로 228-95,(면온리),32,,B02,B0201,B02010100,2759294,32,20211020021628,http://tong.visitkorea.or.kr/cms/resource/17/2763217_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2763217_image2_1.jpg,Type3,128.3337978129,37.5764559003,6,20231027155022,15,,더화이트호텔,25307
경상북도 울진군 북면 덕구온천로 924,,35,,A02,A0202,A02020200,136608,32,20040213090000,http://tong.visitkorea.or.kr/cms/resource/75/2396475_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2396475_image2_1.jpg,Type3,129.2842331949,37.0790592288,6,20231207165123,18,054-783-0811,덕구온천리조트 콘도,36307
경상북도 울진군 북면 덕구온천로 924,,35,,B02,B0201,B02010100,142962,32,20031222090000,http://tong.visitkorea.or.kr/cms/resource/36/2395336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2395336_image2_1.jpg,Type3,129.2842331949,37.0790592288,6,20231101134153,18,054-782-0677,덕구온천리조트 호텔,36307
경상북도 고령군 쌍림면 개실2길 39,(쌍림면),35,,B02,B0201,B02011600,1870849,32,20131213023151,http://tong.visitkorea.or.kr/cms/resource/52/2999052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2999052_image3_1.jpg,Type1,128.2279478614,35.6668362609,6,20230905185504,3,010-3207-4022,덕동댁[한국관광 품질인증/Korea Quality],40165
서울특별시 은평구 연서로50길 17-1,,1,,B02,B0201,B02011600,2695752,32,20201210042742,http://tong.visitkorea.or.kr/cms/resource/80/3036980_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3036980_image3_1.jpg,Type1,126.9396085860,37.6403644085,,20231130090346,22,0507-1379-0097,덕선재[한국관광 품질인증/Korea Quality],03308
경상북도 안동시 풍천면 하회남촌길 56,,35,,B02,B0201,B02011600,2598597,32,20190423022105,,,,128.5165368174,36.5406756026,,20200325234627,11,054-857-2885,덕여재,36760
충청남도 태안군 남면 우운길 158-8,,34,,B02,B0201,B02010700,138502,32,20071106171221,http://tong.visitkorea.or.kr/cms/resource/80/1964180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1964180_image3_1.jpg,Type3,126.2776394664,36.6783559141,6,20230706164640,14,041-672-3363,데네브펜션,32152
전라북도 진안군 백운면 백장로 407,,37,,B02,B0201,B02010700,139916,32,20070809090000,http://tong.visitkorea.or.kr/cms/resource/83/220283_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/220283_image3_1.jpg,Type3,127.4212859669,35.6613392033,6,20231122174503,14,063-433-4978,데미샘바우펜션,55456
충청남도 보령시 해수욕장8길 60,(신흑동),34,,B02,B0201,B02010100,2594495,32,20190402220947,,,,126.5129250330,36.3125908818,,20231209161555,5,041-936-2300,데이나이스호텔((유)데이나이스호텔),33489
인천광역시 중구 신도시남로142번길 6,(운서동),2,,B02,B0201,B02010100,2594928,32,20190404194013,http://tong.visitkorea.or.kr/cms/resource/99/2594899_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2594899_image2_1.jpg,Type3,126.4912730778,37.4934818752,,20230412141848,10,"032-722-3000, 032-722-0002",데이즈 호텔 인천 에어포트 (데이즈 호텔 앤 스위트 인천 에어포트)[한국관광 품질인증/Korea Quality],22371
경상남도 김해시 인제로 545-20,,36,,B02,B0201,B02010900,2980474,32,20230421104038,,,,128.8892866547,35.2752479945,6,20230422122148,4,,덴바스타 테마 키즈호텔,50802
인천광역시 중구 용유서로 365,(을왕동),2,,B02,B0201,B02011100,2622996,32,20191005015436,,,,126.3723740064,37.4507264363,,20230610085246,10,010-5214-1249,델로스호스텔,22383
강원특별자치도 평창군 방림면 감동지길 100,,32,,B02,B0201,B02010700,2801593,32,20211218011545,http://tong.visitkorea.or.kr/cms/resource/92/2801592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2801592_image2_1.jpg,Type3,128.2729367936,37.4781855533,6,20230702112439,15,,도그밀리(DOGMILY),25364
경기도 수원시 팔달구 신풍로 68,,31,,B02,B0201,B02010100,2918709,32,20220906141235,,,,127.0138784447,37.2870984128,6,20221124173531,13,,도노 1796 호텔,16252
경상남도 통영시 도동길 122,,36,,B02,B0201,B02010700,2576005,32,20181211005036,,,,128.2362603872,34.6418599043,6,20230512171718,17,010-6226-0813,도드람펜션,53100
제주특별자치도 서귀포시 일주동로 8215,(신효동),39,,B02,B0201,B02010700,2622935,32,20191005000426,,,,126.6095210938,33.2602804051,,20231110170809,3,010-7565-3309,도라미 휴양펜션(도라미 관광 휴양펜션),63600
전라남도 나주시 다도면 동력길 18-26,,38,,B02,B0201,B02011600,2350029,32,20151217181430,http://tong.visitkorea.or.kr/cms/resource/55/2575455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2575455_image3_1.jpg,Type3,126.8248528839,34.9975568248,6,20230215105914,6,010-6604-6621,도래미,58233
경상남도 통영시 새터길 74-9,(서호동),36,,B02,B0201,B02011100,2622938,32,20191005002633,,,,128.4209085599,34.8413770016,,20230610085158,17,010-9997-1399,도르가관광호스텔,53055
경상북도 경주시 서악4길 58,(서악동),35,,B02,B0201,B02011600,2613254,32,20190726234448,,,,129.1847315323,35.8274885572,,20200325231508,2,010-3570-1950,도봉서당,38064
경상남도 거제시 일운면 거제대로 2244,,36,,B02,B0201,B02010500,2578536,32,20181215024354,,,,128.7038485036,34.8160376908,6,20231019170816,1,010-2837-5877,도야거제가족호텔,53329
